,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
148796,587736619328733476,248.41015625,22.209903717041016,16:33:38.44,+22:12:35.7,original,Sb?t
148828,587742902864117932,191.73536682128903,17.308971405029297,12:46:56.49,+17:18:32.3,original,SBb2t
148859,587732770509160567,160.5435028076172,8.392016410827637,10:42:10.44,+08:23:31.3,original,SBb3t(r)
148871,587739504477864072,206.00755310058597,29.86063575744629,13:44:01.81,+29:51:38.3,original,Er
148898,588017949346824352,168.69882202148438,42.09769821166992,11:14:47.72,+42:05:51.7,original,SBb
148924,588017713660821625,214.64596557617188,49.542457580566406,14:18:35.03,+49:32:32.8,original,SBc2m(r)
148933,588013382728548599,135.5472412109375,39.8960189819336,09:02:11.34,+39:53:45.7,original,Er
148939,587734304344244439,340.8677978515625,-0.3109414875507355,22:43:28.27,+00:18:39.4,stripe82,SBc2t
148960,587739844848255164,221.6618804931641,20.442516326904297,14:46:38.85,+20:26:33.1,original,SBc?t
149222,587733608010940553,233.2826232910156,48.141868591308594,15:33:07.83,+48:08:30.7,original,Sb2t(r)
149242,587725816405950610,146.693603515625,61.04410934448242,09:46:46.46,+61:02:38.8,original,Sc?m
149275,587739609162055815,178.82383728027344,32.41720962524414,11:55:17.72,+32:25:02.0,original,Er
149310,587736620398608635,241.0587158203125,27.990497589111328,16:04:14.09,+27:59:25.8,original,SBb2t(r)
149342,587742590403543331,237.8656463623047,12.98344898223877,15:51:27.76,+12:59:00.4,original,Sb?t(r)
149383,588848901514264682,159.34898376464844,1.1259936094284058,10:37:23.76,+01:07:33.6,original,Sb2t(r)
149411,587732702854054174,133.1107177734375,5.0185089111328125,08:52:26.57,+05:01:06.6,original,SBb+t(r)
149418,587741489832460443,161.87747192382812,27.55970573425293,10:47:30.59,+27:33:34.9,original,Sb2l(r)
149421,587736919967924501,237.93893432617188,31.073909759521484,15:51:45.34,+31:04:26.1,original,SBc?t(r)
149468,587733605339431231,243.7793731689453,42.97441482543945,16:15:07.05,+42:58:27.9,original,SBc
149491,588017730840363126,195.36196899414065,8.573673248291016,13:01:26.87,+08:34:25.2,original,Ei
149493,587742573757792416,166.87513732910156,20.01619911193848,11:07:30.03,+20:00:58.3,original,Sc?t(r)
149558,587739407849881752,168.2825469970703,34.42975616455078,11:13:07.81,+34:25:47.1,original,SBb?t(r)
149582,587732135384252496,177.15185546875,52.234840393066406,11:48:36.45,+52:14:05.4,extra,Ei
149599,587733442656075920,231.5765686035156,48.41463851928711,15:26:18.38,+48:24:52.7,original,Er
149653,587742568393670759,150.4773406982422,17.09107780456543,10:01:54.56,+17:05:27.9,original,Sc?t
149664,587734862147027174,155.53366088867188,8.166545867919922,10:22:08.08,+08:09:59.6,original,SBb
149697,587736945741595156,253.98243713378903,19.23471450805664,16:55:55.78,+19:14:05.0,original,Sb?t(r)
149746,588023046399263121,127.881103515625,15.411324501037598,08:31:31.46,+15:24:40.8,original,Sb
149824,588017719570137205,181.323486328125,41.26498031616211,12:05:17.64,+41:15:53.9,original,SBb?t(r)
149849,588017702954336561,235.1635589599609,7.5915846824646,15:40:39.25,+07:35:29.7,original,Ei
149902,587742864213082242,181.14491271972656,17.37368392944336,12:04:34.78,+17:22:25.3,original,Ser
149942,587742062695612615,214.59280395507807,20.73392105102539,14:18:22.27,+20:44:02.1,original,Er
149947,587722982824870112,205.2679901123047,-0.3905863463878631,13:41:04.32,+00:23:26.1,original,Sb2t
150029,587738618099335252,169.39134216308594,37.43914031982422,11:17:33.92,+37:26:20.9,original,SBc2t
150040,587722983358267585,197.3455810546875,0.0223991498351097,13:09:22.94,+00:01:20.6,original,SBc2t(r)
150048,587734893827719313,182.00672912597656,10.626283645629885,12:08:01.61,+10:37:34.6,original,Er
150053,587741420562022684,126.13941192626952,17.696348190307617,08:24:33.46,+17:41:46.9,original,Sb3t
150074,588007003652620437,235.91744995117188,52.24547958374024,15:43:40.19,+52:14:43.7,original,Ei
150077,588017627234566290,202.4363555908203,44.0931396484375,13:29:44.73,+44:05:35.3,original,SBb2t
150116,587741532247883872,168.91859436035156,28.50940322875977,11:15:40.46,+28:30:33.9,original,Ei
150117,588017571388260485,198.28013610839844,12.661236763000488,13:13:07.23,+12:39:40.5,original,Sc2t(r)
150215,587724649256779993,179.4771270751953,-2.520807981491089,11:57:54.51,-02:31:14.9,original,Sc?m
150221,587741829122556154,170.6978302001953,24.308195114135746,11:22:47.48,+24:18:29.5,original,SBc2m
150260,588023720711160011,227.18540954589844,18.69820785522461,15:08:44.50,+18:41:53.5,original,SBc
150302,587729971787727036,219.04470825195312,-1.5026918649673462,14:36:10.73,-01:30:09.7,original,SBb2t(r)
150318,587729158426919054,188.7043609619141,4.557775020599365,12:34:49.05,+04:33:28.0,original,Er
150348,587733441044611201,228.0834045410156,48.39887619018555,15:12:20.02,+48:23:56.0,original,SBc2t
150382,587739407864299698,208.16793823242188,33.32101058959961,13:52:40.31,+33:19:15.6,original,SBb2t(r)
150397,587738947751903453,168.32591247558594,39.01876449584961,11:13:18.22,+39:01:07.6,original,Ei
150402,587732772937924767,190.35264587402344,10.862756729125977,12:41:24.64,+10:51:45.9,original,SBb2t
150420,587732136457339024,174.62478637695312,52.88729476928711,11:38:29.95,+52:53:14.3,original,SBb2t(r)
150435,587738196113096991,116.1430892944336,49.10439300537109,07:44:34.34,+49:06:15.8,original,SBb?t
150548,587726100952318228,226.77752685546875,3.4541916847229004,15:07:06.61,+03:27:15.1,original,Ei
150568,588015509286093009,38.22587585449219,0.2026672810316085,02:32:54.21,+00:12:09.6,stripe82,SBb?t(r)
150572,588010359623581855,181.11227416992188,5.392748355865479,12:04:26.95,+05:23:33.9,original,SBb3m
150584,588023668095910104,179.0062255859375,18.90172576904297,11:56:01.49,+18:54:06.2,original,Sb
150591,587735743688605981,237.8982696533203,33.775123596191406,15:51:35.58,+33:46:30.4,original,Ei
150681,587739608627544153,185.17469787597656,32.21839904785156,12:20:41.93,+32:13:06.2,original,Sb
150685,588848899389522032,211.38894653320312,-0.6151555180549622,14:05:33.35,+00:36:54.6,original,A
150714,587729747375751412,232.37954711914065,1.3166382312774658,15:29:31.09,+01:18:59.9,original,Sb+t
150731,587725491597934821,256.65740966796875,61.38825225830078,17:06:37.78,+61:23:17.7,original,SBb2t(r)
150765,587726102020030570,212.96713256835935,4.908600330352783,14:11:52.11,+04:54:31.0,original,Sb
150770,587736941986316449,226.7665863037109,32.50237274169922,15:07:03.98,+32:30:08.5,original,Sc?t
150779,587739810751512747,204.25326538085935,26.155675888061523,13:37:00.78,+26:09:20.4,original,Sb?t
150787,587732577233993905,155.2829132080078,5.744658470153809,10:21:07.90,+05:44:40.8,original,SBb2t(r)
150804,587737808501735535,136.4833984375,60.051387786865234,09:05:56.02,+60:03:05.0,original,Er
150810,587738195584745621,138.14260864257812,64.70024871826172,09:12:34.23,+64:42:00.9,original,SBc2m
150842,587736808841543817,214.8723297119141,13.086695671081545,14:19:29.36,+13:05:12.1,original,Sc+t
150860,587741533315334371,152.93142700195312,26.485889434814453,10:11:43.54,+26:29:09.2,original,Sc4m
150879,587741533305241888,129.42080688476562,18.50445556640625,08:37:40.99,+18:30:16.0,original,Sc?t
150888,587735665850515710,235.59930419921875,44.64127731323242,15:42:23.83,+44:38:28.6,original,SBc2t
150908,587734622167433411,128.10902404785156,30.469051361083984,08:32:26.17,+30:28:08.6,original,Sb2t(r)
151043,587742060554420435,228.83401489257807,15.906561851501465,15:15:20.16,+15:54:23.6,original,SBb3m(r)
151052,587732470926672125,133.96612548828125,36.91439437866211,08:55:51.87,+36:54:51.8,original,Sb2t(r)
151153,587736477590356234,215.791748046875,10.52528476715088,14:23:10.02,+10:31:31.0,original,Ser
151159,587739405709672568,188.442626953125,33.80179214477539,12:33:46.23,+33:48:06.5,original,Er
151164,588010360695947470,177.98121643066406,6.200897693634033,11:51:55.49,+06:12:03.2,original,SBb2l
151178,588009366398500993,136.65652465820312,51.25441360473633,09:06:37.57,+51:15:15.9,original,SBc2t
151183,587722982819037243,191.88514709472656,-0.2880887985229492,12:47:32.44,+00:17:17.1,original,Sb2m
151215,587732054308684203,116.19932556152344,25.579423904418945,07:44:47.84,+25:34:45.9,extra,Sc?m
151241,587742190991573258,216.4360809326172,22.20214462280273,14:25:44.66,+22:12:07.7,original,Er
151244,587722982816940216,187.203369140625,-0.3839910328388214,12:28:48.81,+00:23:02.4,original,SBb2m
151277,587739406238613583,166.69888305664062,32.79827117919922,11:06:47.73,+32:47:53.8,original,Sc?t
151286,587742550145106098,222.2366485595703,15.570477485656738,14:48:56.80,+15:34:13.7,original,SBb2m(r)
151311,587729751132209426,246.87339782714844,40.96550750732422,16:27:29.62,+40:57:55.8,original,Er
151366,587734894362624160,177.46856689453125,11.133346557617188,11:49:52.46,+11:08:00.0,original,Ec
151379,587739098595393639,171.35064697265625,37.36194610595703,11:25:24.16,+37:21:43.0,original,Ei
151397,587742902329213082,196.35777282714844,16.554729461669922,13:05:25.87,+16:33:17.0,original,Er
151412,588010358538829952,155.8280487060547,3.854794025421143,10:23:18.73,+03:51:17.3,original,SBb?t(r)
151430,587736478137647400,239.56399536132807,7.489279747009277,15:58:15.36,+07:29:21.4,extra,SBb2m
151435,587729160052539682,223.10549926757807,4.633631229400635,14:52:25.32,+04:38:01.1,original,SBb
151462,588017730839707737,193.8001251220703,8.593365669250488,12:55:12.03,+08:35:36.1,original,Sb?t
151507,587736584435859703,234.8762664794922,29.714006423950195,15:39:30.30,+29:42:50.4,original,SBb?l
151515,587725817479823574,146.1367950439453,61.96865081787109,09:44:32.83,+61:58:07.1,original,SBb2m(r)
151516,587736543625609474,207.83616638183597,10.111899375915527,13:51:20.68,+10:06:42.8,original,SBc2m
151517,588017978372981049,230.8081817626953,29.893503189086918,15:23:13.97,+29:53:36.6,extra,Ei
151568,587741392647618746,147.0058135986328,27.584386825561523,09:48:01.40,+27:35:03.8,original,Ei
151601,587729774218510492,205.05364990234372,-1.8197717666625977,13:40:12.88,-01:49:11.2,original,SBc?t(r)
151656,587738948275404976,133.50633239746094,28.377819061279297,08:54:01.52,+28:22:40.1,original,Sb?t(r)
151667,588016878828650510,129.3294219970703,27.22383117675781,08:37:19.06,+27:13:25.8,original,SBc2m
151690,587732048944955514,141.0706787109375,47.77663040161133,09:24:16.96,+47:46:35.9,original,Sc?t
151744,588017564949610718,177.27626037597656,11.225334167480469,11:49:06.30,+11:13:31.2,original,Sc?t
151747,587732152565104827,135.5941925048828,37.50708770751953,09:02:22.61,+37:30:25.5,original,Er
151765,588010136803279056,136.53358459472656,52.58001327514648,09:06:08.06,+52:34:48.0,original,Sc
151788,588017977807798397,152.4970245361328,34.47989273071289,10:09:59.29,+34:28:47.6,original,SBb2m
151792,587729653957787806,246.8333282470703,43.39522933959961,16:27:20.00,+43:23:42.8,original,Sc
151807,587742062138359923,164.3614044189453,21.636524200439453,10:57:26.74,+21:38:11.5,original,SBb2m(r)
151839,587737810645156030,123.03028869628906,54.07851028442383,08:12:07.27,+54:04:42.6,original,Sb
151865,587734621629251801,125.83953094482422,28.25934791564941,08:23:21.49,+28:15:33.7,original,Sb(r)
151947,587742567855226988,146.91656494140625,15.823286056518556,09:47:39.98,+15:49:23.8,original,Sb?t(r)
151948,588017711513862362,215.41477966308597,47.542083740234375,14:21:39.55,+47:32:31.5,original,SBb2l(r)
151958,587736919435313403,246.414794921875,24.952260971069336,16:25:39.55,+24:57:08.1,original,Sc?t
151986,587742775091593383,170.56597900390625,17.490205764770508,11:22:15.83,+17:29:24.7,original,Ser
152124,587729386082140359,197.4703521728516,58.742652893066406,13:09:52.88,+58:44:33.6,original,SBb(r)
152153,588007005797810427,231.2911529541016,57.03611755371094,15:25:09.88,+57:02:10.0,original,Sb?m
152190,587736584967160102,221.67825317382807,35.88953399658203,14:46:42.78,+35:53:22.3,original,SBc2t(r)
152192,588010360158027916,175.45223999023438,5.733492374420166,11:41:48.54,+05:44:00.6,extra,SBc?t(r)
152199,588017978377240840,240.25357055664065,25.11589241027832,16:01:00.86,+25:06:57.2,original,Ec
152216,587742566779388060,142.2933349609375,14.04537582397461,09:29:10.40,+14:02:43.4,original,Sb?m
152225,587735665303683146,203.663330078125,55.449012756347656,13:34:39.20,+55:26:56.4,original,Sb?m
152284,588010359612244105,155.09469604492188,4.615157604217529,10:20:22.73,+04:36:54.6,original,Sc?t
152291,588017604156981315,214.0414276123047,40.6098747253418,14:16:09.94,+40:36:35.5,original,Sb2m
152293,587739609702662238,188.9205474853516,33.045936584472656,12:35:40.93,+33:02:45.4,original,Sb2m(r)
152390,587739295088312476,167.12710571289062,33.58551406860352,11:08:30.51,+33:35:07.9,original,Sb2m
152393,587735043074359458,126.88121795654295,27.52848625183105,08:27:31.49,+27:31:42.6,original,Sb2t(r)
152462,587725505558741201,261.1297302246094,56.91531753540039,17:24:31.14,+56:54:55.1,original,Sb(r)
152464,588015510336962719,345.9712829589844,0.9588844180107116,23:03:53.11,+00:57:32.0,stripe82,Er
152466,587729158982074575,230.5905914306641,3.444514274597168,15:22:21.74,+03:26:40.3,original,Er
152501,588017979447312475,232.53469848632807,30.022899627685547,15:30:08.33,+30:01:22.4,original,Sc2t
152518,587742014891425893,177.13954162597656,23.10574150085449,11:48:33.49,+23:06:20.7,original,Ser
152530,587736918894379276,237.78868103027344,30.08753204345703,15:51:09.28,+30:05:15.1,original,Sc?t
152558,587742014886314105,164.54156494140625,21.86261367797852,10:58:09.98,+21:51:45.4,original,SBb?t(r)
152606,587729778516033764,209.9860382080078,-1.4837439060211182,13:59:56.65,-01:29:01.5,original,Sb?t
152616,587728917909602478,210.13360595703125,61.88508605957031,14:00:32.07,+61:53:06.3,original,Er
152628,587732048405463256,134.61888122558594,43.85978698730469,08:58:28.53,+43:51:35.2,original,Er
152631,587736478128144554,217.8684844970703,10.740693092346191,14:31:28.44,+10:44:26.5,original,Ser
152639,587736809917317304,219.7850799560547,13.361178398132324,14:39:08.42,+13:21:40.2,original,Sb?l(r)
152685,587738569778724975,188.4276428222656,15.318613052368164,12:33:42.63,+15:19:07.0,original,SBb2t(r)
152726,587739809955578039,226.854248046875,20.705787658691406,15:07:25.02,+20:42:20.8,original,SBb2t(r)
152760,587726014012326118,219.19309997558597,1.074251651763916,14:36:46.34,+01:04:27.3,original,Sb2m
152775,588010360157831359,175.14410400390625,5.711965084075928,11:40:34.58,+05:42:43.1,original,SBb?m(r)
152806,587725816422793246,228.72637939453125,58.85014343261719,15:14:54.33,+58:51:00.5,original,Sb
152851,587739646739087500,152.16146850585938,27.582239151000977,10:08:38.75,+27:34:56.1,original,Sb?m
152894,587742551228416487,244.26768493652344,10.942410469055176,16:17:04.24,+10:56:32.7,original,Ei
152905,587739407845163100,155.67398071289062,31.93043327331543,10:22:41.76,+31:55:49.6,original,Ei
152916,587734893285408846,169.34474182128906,10.011807441711426,11:17:22.74,+10:00:42.5,original,SBb2t(r)
152942,588011123575226514,177.54110717773438,62.12711334228516,11:50:09.87,+62:07:37.6,original,Sc
152948,588298662501875866,191.16412353515625,46.90066146850586,12:44:39.39,+46:54:02.4,original,Ei
152961,587724649257894012,181.9158935546875,-2.535272121429444,12:07:39.81,-02:32:07.0,original,SBc?t
152982,587742589330325749,238.81417846679688,11.864911079406738,15:55:15.40,+11:51:53.7,original,Sc3t
153028,587742775092510817,172.6681365966797,17.56906509399414,11:30:40.35,+17:34:08.6,original,Ec
153077,587739098604241018,196.83094787597656,37.55946350097656,13:07:19.43,+37:33:34.1,original,Sb2t(r)
153096,587739132415180991,204.5699920654297,36.16803741455078,13:38:16.80,+36:10:04.9,original,Ec
153107,587728879799763094,145.8337860107422,3.5552806854248047,09:43:20.11,+03:33:19.0,original,Sc1t
153143,587744638027497819,125.83783721923828,13.223688125610352,08:23:21.08,+13:13:25.3,original,Ser
153162,587739609171624069,204.54222106933597,31.120006561279297,13:38:10.13,+31:07:12.0,original,SBb?t(r)
153167,588017978377765110,241.417724609375,24.55046272277832,16:05:40.25,+24:33:01.7,original,Sb2l(r)
153176,588017978883244199,156.6307373046875,36.61335372924805,10:26:31.38,+36:36:48.1,original,SBb2m
153307,587738948829577381,179.85435485839844,41.05555725097656,11:59:25.05,+41:03:20.0,original,Sb?m
153322,588295840175554680,179.48422241210938,48.81034851074219,11:57:56.21,+48:48:37.3,original,Sc2t
153341,587736542021091587,221.7256774902344,7.817260265350342,14:46:54.16,+07:49:02.1,original,SBb
153377,587735665320853949,250.149169921875,32.69609451293945,16:40:35.80,+32:41:45.9,original,SBb4t
153388,587726033305927900,142.61558532714844,2.4765641689300537,09:30:27.74,+02:28:35.6,original,Ei
153397,588017704534474882,164.49156188964844,12.520858764648438,10:57:57.97,+12:31:15.1,original,Er
153398,587739380454457618,227.11001586914065,26.793352127075195,15:08:26.40,+26:47:36.1,original,Ei
153413,588011217522327669,193.53509521484372,61.57114410400391,12:54:08.42,+61:34:16.1,original,Sc+t
153442,587739815314849964,236.1231384277344,22.13175392150879,15:44:29.55,+22:07:54.3,original,Sb+l
153457,587736478664753377,217.3872528076172,11.067339897155762,14:29:32.94,+11:04:02.4,original,SBb+t
153515,587724650331045959,180.55101013183597,-1.6753257513046265,12:02:12.24,-01:40:31.2,original,Sb?t
153528,587739406240776332,172.6245574951172,33.53266525268555,11:30:29.89,+33:31:57.6,original,SBb2m(r)
153548,587739706865680493,196.9138641357422,29.01837730407715,13:07:39.33,+29:01:06.2,original,SBb?t(r)
153572,587729971786940657,217.22003173828125,-1.620241403579712,14:28:52.81,-01:37:12.9,original,SBc
153604,587734948052009219,145.6396026611328,9.083131790161133,09:42:33.50,+09:04:59.3,original,Sc2l
153621,588017731106832471,190.78260803222656,8.545705795288086,12:43:07.83,+08:32:44.5,original,Sc1t
153622,587731521202946275,127.24019622802734,36.97795486450195,08:28:57.65,+36:58:40.6,original,SBb
153647,587739719753334900,193.11431884765625,29.000490188598636,12:52:27.44,+29:00:01.8,original,Sc
153656,588017627220803757,158.85365295410156,42.49848175048828,10:35:24.88,+42:29:54.5,extra,SBc?t
153660,587735742614798607,237.1363220214844,33.213775634765625,15:48:32.72,+33:12:49.6,original,SBb2t
153697,587733412067672375,243.9130706787109,37.49904251098633,16:15:39.14,+37:29:56.6,original,Sb2t(r)
153701,587725040100114555,198.7182159423828,-2.76133394241333,13:14:52.37,-02:45:40.8,original,Sc
153723,587742611875561661,217.43560791015625,15.614392280578612,14:29:44.55,+15:36:51.8,original,SBb2l
153752,588017991757857016,191.4367218017578,10.336155891418455,12:45:44.81,+10:20:10.2,original,Sc?t
153796,587729387693604965,201.5666656494141,59.390602111816406,13:26:16.00,+59:23:26.2,original,Ei
153848,587732482753495165,197.9654541015625,48.79119491577149,13:11:51.71,+48:47:28.3,original,Sb3t(r)
153858,587739385279873377,245.4346466064453,18.90387725830078,16:21:44.32,+18:54:14.0,original,SBb?t
153882,587729159504920724,198.4637756347656,5.089620590209961,13:13:51.31,+05:05:22.6,original,Sb
153950,588017979960066101,164.9435272216797,39.11833572387695,10:59:46.45,+39:07:06.0,original,SBb3t
153951,587732701255827653,161.4949951171875,5.988284111022949,10:45:58.80,+05:59:17.8,original,Sc?t
154021,587736585511895266,240.3810272216797,27.62252616882324,16:01:31.45,+27:37:21.1,original,Ei
154062,587726032268624150,225.88450622558597,1.6232881546020508,15:03:32.28,+01:37:23.8,original,SBb?m
154078,587725471200641298,117.70503997802734,41.147438049316406,07:50:49.21,+41:08:50.8,original,Sb2m(r)
154114,587722983361151120,203.8583526611328,0.1326882243156433,13:35:26.00,+00:07:57.7,original,Ei
154115,587725471206539404,129.481689453125,51.901554107666016,08:37:55.60,+51:54:05.6,extra,SBb2m(r)
154126,588017723862548729,182.6061553955078,6.377049446105957,12:10:25.48,+06:22:37.4,original,Sb?t
154150,587742061086572685,217.99778747558597,18.79827117919922,14:31:59.47,+18:47:53.8,original,Sb?m(r)
154165,587732701793747088,163.85040283203125,6.484481334686279,10:55:24.10,+06:29:04.1,original,Sb
154204,587738067271090189,126.91309356689452,59.6987533569336,08:27:39.14,+59:41:55.5,extra,SBc2l
154210,587736524830933200,202.40447998046875,7.079578876495361,13:29:37.08,+07:04:46.5,original,SBb2t(r)
154234,588017978376192302,238.0101623535156,26.315704345703125,15:52:02.44,+26:18:56.5,original,SBc2m
154288,587736477054861451,218.7806854248047,9.762358665466309,14:35:07.36,+09:45:44.5,original,Ei
154360,587738569776955539,184.2735595703125,15.240074157714844,12:17:05.65,+15:14:24.3,original,SBb4t(r)
154377,587733432462017070,256.3805236816406,24.221418380737305,17:05:31.33,+24:13:17.1,original,Sc3t(r)
154388,587726015611207785,192.34017944335935,2.802539348602295,12:49:21.64,+02:48:09.1,original,SBc3t
154395,588017979412119711,136.3982391357422,29.66759490966797,09:05:35.58,+29:40:03.3,original,Sb+m
154401,587739131880931516,211.61691284179688,34.37302017211914,14:06:28.06,+34:22:22.9,original,Sb
154450,588848900973854841,151.26589965820312,0.7432175874710083,10:05:03.82,+00:44:35.6,original,Sc+t
154552,588017110760751158,189.7261199951172,47.15147399902344,12:38:54.27,+47:09:05.3,original,Sc?m
154586,588018056189837316,224.33042907714844,45.689449310302734,14:57:19.30,+45:41:22.0,original,SBb?t(r)
154677,588017705082617988,190.823974609375,13.602275848388672,12:43:17.75,+13:36:08.2,original,Sen
154777,588023668633043088,179.53436279296875,19.373022079467773,11:58:08.25,+19:22:22.9,original,Er
154803,587730022795051231,227.4919586181641,5.723231792449951,15:09:58.07,+05:43:23.6,original,SBc?t
154823,588013383817560117,183.72406005859372,53.08953857421875,12:14:53.77,+53:05:22.3,original,SBb2m(r)
154872,587732703396626647,146.1114044189453,6.6442742347717285,09:44:26.74,+06:38:39.4,original,Ei
154893,587736584430027040,220.8578643798828,35.82227325439453,14:43:25.89,+35:49:20.2,original,Sb
154939,587733399180345531,239.16636657714844,40.494266510009766,15:56:39.93,+40:29:39.4,original,SBc2t
154956,588023670243721329,179.6279754638672,20.68206024169922,11:58:30.71,+20:40:55.4,original,Sb3m
154959,587742773479473307,167.07205200195312,16.02004051208496,11:08:17.29,+16:01:12.1,original,Ser
154963,587739844854743356,236.6218719482422,16.05528450012207,15:46:29.25,+16:03:19.0,original,Sc?t(r)
154997,587732583666024532,165.05209350585938,59.62269592285156,11:00:12.50,+59:37:21.7,original,Sc?t
155032,587729227685757142,230.56483459472656,59.080223083496094,15:22:15.56,+59:04:48.8,original,SBb2t(r)
155035,587738575141077018,190.6619415283203,41.0877571105957,12:42:38.87,+41:05:15.9,original,Sb(r)
155056,587742575905538128,185.14114379882807,19.350378036499023,12:20:33.87,+19:21:01.4,original,Ei
155065,587741602561065116,164.783935546875,26.57084083557129,10:59:08.14,+26:34:15.0,original,Er
155071,587722982286098618,200.8710174560547,-0.755262553691864,13:23:29.04,+00:45:18.9,original,SBb3t(r)
155124,587726033317462086,168.92868041992188,2.8423397541046143,11:15:42.88,+02:50:32.4,original,Ei
155143,587742190438514716,175.993408203125,24.91948890686035,11:43:58.42,+24:55:10.2,original,SBc?m(r)
155164,587739406251917443,203.1530303955078,32.89101028442383,13:32:36.73,+32:53:27.6,original,SBc?t
155211,587741600963756216,198.74874877929688,26.020427703857425,13:14:59.70,+26:01:13.5,original,Sc2t
155217,588848900443013291,165.12594604492188,0.3152822852134704,11:00:30.23,+00:18:55.0,original,SBc?m
155220,587729227689492699,241.2390899658203,52.86084365844727,16:04:57.38,+52:51:39.0,original,Er
155297,587739405701677160,166.61141967773438,32.389625549316406,11:06:26.74,+32:23:22.7,original,SBb2m
155407,587738372746903624,127.2398910522461,24.618371963500977,08:28:57.57,+24:37:06.1,original,SBb2t(r)
155408,587724648725479580,192.18980407714844,-3.01116681098938,12:48:45.55,-03:00:40.2,original,SBb2t
155437,587741708885557338,181.6806182861328,27.354890823364254,12:06:43.35,+27:21:17.6,original,Er
155548,587742571072454754,164.68177795410156,17.73670768737793,10:58:43.63,+17:44:12.1,original,SBb?m(r)
155564,587738947736633628,129.6498565673828,25.875568389892575,08:38:35.97,+25:52:32.0,original,Ei
155579,587741708345999502,174.90457153320312,26.560056686401367,11:39:37.10,+26:33:36.2,original,Ec
155655,587732134840107140,152.4939422607422,47.18684768676758,10:09:58.55,+47:11:12.7,original,Sc?t(r)
155667,588017724932882596,174.6905059814453,7.099937915802002,11:38:45.72,+07:05:59.8,original,SBb2t
155742,587725503407587628,251.81390380859372,64.1864242553711,16:47:15.34,+64:11:11.1,original,Sc?t
155766,588011124115112100,192.29006958007807,62.53528594970703,12:49:09.62,+62:32:07.0,original,Sen
155797,587733429771436210,224.1876220703125,54.46083450317383,14:56:45.03,+54:27:39.0,original,Ei
155839,587738946141028516,167.77224731445312,37.844459533691406,11:11:05.34,+37:50:40.1,original,SBb2t
155847,587741421636878607,128.0932159423828,19.442981719970703,08:32:22.37,+19:26:34.7,original,Sb?t
155868,587738065657200978,121.53082275390624,52.791202545166016,08:06:07.40,+52:47:28.3,original,SBb2t(r)
155906,587738066730680631,119.62897491455078,52.72482299804688,07:58:30.95,+52:43:29.4,original,SBc2t
155918,588018054578176142,220.5520782470703,45.72908401489258,14:42:12.50,+45:43:44.7,original,Er
155935,587732483270377761,135.561767578125,37.57556915283203,09:02:14.82,+37:34:32.0,original,Sb?t
155945,587742775089561719,165.64588928222656,17.128868103027344,11:02:35.01,+17:07:43.9,original,Sc
155974,587731187810762931,351.4051818847656,1.1130479574203491,23:25:37.24,+01:06:47.0,stripe82,Ei
155978,587734892751028304,175.14356994628906,9.78604507446289,11:40:34.46,+09:47:09.8,original,Sb
155995,588007005804364126,247.66311645507807,45.92417907714844,16:30:39.15,+45:55:27.0,original,Sc?t
155998,588017604681138305,174.69618225097656,44.42588806152344,11:38:47.08,+44:25:33.2,original,Sd
156014,587726015079186599,203.4415740966797,2.181790828704834,13:33:45.98,+02:10:54.4,original,Ser
156025,587731501334265971,158.0391845703125,55.49800491333008,10:32:09.40,+55:29:52.8,original,SBb?m
156038,588017570851061889,197.4097442626953,12.306804656982422,13:09:38.34,+12:18:24.5,original,SBb?t(r)
156058,587736752472129847,248.85108947753903,27.304100036621094,16:35:24.26,+27:18:14.8,original,Sc
156084,588010880373817467,189.4105987548828,5.907028675079346,12:37:38.54,+05:54:25.3,original,SBc?t(r)
156094,587741421097451859,122.93888854980467,16.388341903686523,08:11:45.33,+16:23:18.0,original,Sc2t
156200,587738570323263662,206.53811645507807,14.683541297912598,13:46:09.15,+14:41:00.7,extra,SBc+t
156218,588018055111508144,209.74465942382807,49.2809944152832,13:58:58.72,+49:16:51.6,original,SBb2t(r)
156222,587731513142542441,18.54102325439453,0.3859666585922241,01:14:09.85,+00:23:09.5,stripe82,Er
156300,587742190454964434,216.90109252929688,21.64444923400879,14:27:36.26,+21:38:40.0,original,Er
156302,587736807225360506,201.7154235839844,13.253182411193848,13:26:51.70,+13:15:11.5,original,Er
156397,587739610234093649,174.1315155029297,32.882991790771484,11:36:31.56,+32:52:58.8,original,Sb?m
156417,587741387810144777,121.4037094116211,16.386430740356445,08:05:36.89,+16:23:11.2,original,Sb?l
156432,587736804010229892,199.50901794433597,14.230539321899414,13:18:02.16,+14:13:49.9,original,Ei
156434,587732702872993959,176.5509033203125,7.725619316101074,11:46:12.22,+07:43:32.2,original,SBc3m
156448,587725471211716713,145.11309814453125,59.91065979003906,09:40:27.14,+59:54:38.4,original,Sb4t
156464,587742902869557378,204.6477508544922,16.348491668701172,13:38:35.46,+16:20:54.6,original,Ser
156515,587733197307838574,196.2632598876953,55.22822189331055,13:05:03.18,+55:13:41.6,original,Sb?t(r)
156604,588297864193900699,178.71788024902344,47.21880722045898,11:54:52.29,+47:13:07.7,original,Ei
156609,587737808502980616,140.55886840820312,62.08351516723633,09:22:14.13,+62:05:00.7,original,Sb?t
