,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
195026,588017702944440445,212.42019653320312,10.64624309539795,14:09:40.85,+10:38:46.5,original,Ei
195173,587742903939170479,194.9345245361328,17.94350242614746,12:59:44.29,+17:56:36.6,original,Sb?t
195186,588016879901475080,126.93428802490234,26.849536895751957,08:27:44.23,+26:50:58.3,original,Sc
195274,588017605761892477,197.39002990722656,45.03117752075195,13:09:33.61,+45:01:52.2,original,Ei
195323,587741491442352325,159.7091522216797,28.586597442626957,10:38:50.20,+28:35:11.8,extra,Sc
195344,588010877687234686,184.3516845703125,3.8868248462677,12:17:24.40,+03:53:12.6,original,Er
195408,587732482739732609,152.1414031982422,44.39208221435547,10:08:33.94,+44:23:31.5,original,SBb2l
195411,587739829275983980,216.6264190673828,24.8417911529541,14:26:30.34,+24:50:30.4,original,Ei
195416,588018252684132439,238.7366943359375,36.65814208984375,15:54:56.81,+36:39:29.3,original,Ec
195445,587735241174810848,131.22463989257812,30.901206970214844,08:44:53.91,+30:54:04.3,extra,Er
195475,587741600410370121,157.09320068359375,23.5788516998291,10:28:22.37,+23:34:43.9,original,Ei
195477,587736812602130667,245.5420684814453,7.291044235229492,16:22:10.10,+07:17:27.8,original,Er
195511,587733604263592111,238.19541931152344,45.88518142700195,15:52:46.90,+45:53:06.7,original,Ser
195575,588011101565747367,226.84011840820312,54.36210632324219,15:07:21.63,+54:21:43.6,original,Er
195609,588016890639482992,158.07843017578125,38.285133361816406,10:32:18.82,+38:17:06.5,original,Er
195650,587739131888402722,230.26364135742188,28.20308494567871,15:21:03.27,+28:12:11.1,original,Ei
195765,587739096456691912,196.4477386474609,35.95328140258789,13:05:47.46,+35:57:11.8,original,Sc
195903,587736619864555862,246.68917846679688,23.957836151123047,16:26:45.40,+23:57:28.2,original,SBc4t
196066,587738066731073741,120.5360107421875,53.4532470703125,08:02:08.64,+53:27:11.7,original,Sb
196123,588013382721536353,120.88218688964844,29.29303359985352,08:03:31.72,+29:17:34.9,original,Sb
196142,587737826744926582,112.96340942382812,41.02145385742188,07:31:51.22,+41:01:17.2,original,Er
196234,587732771594305676,186.9636383056641,10.182469367980955,12:27:51.27,+10:10:56.9,original,SBc2t
196248,587725075528286518,137.77577209472656,0.6050533056259155,09:11:06.19,+00:36:18.2,original,Er
196289,587738065661132920,130.77069091796875,60.12053298950195,08:43:04.97,+60:07:13.9,original,Sb?t
196367,588848900431413584,138.57992553710938,0.3848744332790375,09:14:19.18,+00:23:05.5,original,Ser
196368,588018054577258593,217.78863525390625,46.64146423339844,14:31:09.27,+46:38:29.3,original,Er
196373,587732702868144231,165.4138946533203,7.344064712524414,11:01:39.33,+07:20:38.6,original,Sc
196380,587736976351625621,243.6866607666016,21.780780792236328,16:14:44.80,+21:46:50.8,original,Er
196400,587729751668687161,246.62945556640625,41.95387649536133,16:26:31.07,+41:57:14.0,original,Er
196548,587731522815000896,129.39073181152344,40.05768966674805,08:37:33.78,+40:03:27.7,original,Er
196662,587739647811846284,149.4350128173828,27.754037857055664,09:57:44.40,+27:45:14.5,original,Sb2t
196693,587728307491307692,167.59837341308594,1.539299249649048,11:10:23.61,+01:32:21.5,original,SBb2m
196704,587734949125095616,143.97308349609375,9.51901912689209,09:35:53.54,+09:31:08.5,extra,Sen
196767,587731514231881843,54.23524856567383,1.1648921966552734,03:36:56.46,+01:09:53.6,stripe82,Er
196924,587732589568720996,185.17713928222656,58.98882293701172,12:20:42.51,+58:59:19.8,original,Ei
197002,588017702402326645,200.3024139404297,11.051311492919922,13:21:12.58,+11:03:04.7,original,Sb
197065,587725550138884217,185.6579132080078,66.43832397460938,12:22:37.90,+66:26:18.0,original,Sc2l
197152,587732484342219024,130.64772033691406,35.58781433105469,08:42:35.45,+35:35:16.1,original,Sc?t
197155,587741723362132107,198.8892364501953,27.8682918548584,13:15:33.42,+27:52:05.9,extra,Er
197156,588013384349319186,164.5357666015625,51.74665069580078,10:58:08.58,+51:44:47.9,original,SBb2t
197203,588007005242720422,146.3608856201172,59.53472900390625,09:45:26.61,+59:32:05.0,original,Sc?t
197305,587744874255089765,136.7416229248047,13.420544624328612,09:06:57.99,+13:25:14.0,extra,Sc
197337,588295842318778509,164.5913543701172,48.76955795288086,10:58:21.93,+48:46:10.4,original,Er
197385,587742568932704388,155.6002197265625,18.386451721191406,10:22:24.05,+18:23:11.2,original,Sb
197460,588298663578435769,200.77999877929688,46.69300842285156,13:23:07.20,+46:41:34.8,original,SBb2m
197517,587744728223842472,137.32101440429688,15.562390327453612,09:09:17.04,+15:33:44.6,original,Er
197603,587728947976863822,156.90382385253906,-0.7666630744934082,10:27:36.92,+00:45:60.0,original,Sc
197660,587732703410323556,177.5534210205078,8.231986045837402,11:50:12.82,+08:13:55.1,original,Sen
197687,587739406250541222,199.3794860839844,33.41093444824219,13:17:31.08,+33:24:39.4,original,SBc?m
197704,587738067266437439,117.14181518554688,50.76331329345703,07:48:34.04,+50:45:47.9,original,Ei
197732,588010878769889409,204.78111267089844,4.443366527557373,13:39:07.47,+04:26:36.1,original,Er
197761,587725474418327662,153.6810760498047,61.52413558959961,10:14:43.46,+61:31:26.9,original,Sc
197819,587741391032353015,136.57565307617188,22.48802947998047,09:06:18.16,+22:29:16.9,original,Ser
197982,587736945740218795,251.4730987548828,21.33489418029785,16:45:53.54,+21:20:05.6,original,Ei
198126,587732701262446726,176.69163513183594,6.541895389556885,11:46:45.99,+06:32:30.8,original,Er
198149,587738410335338632,173.5030975341797,14.693310737609863,11:34:00.74,+14:41:35.9,original,Sc3t
198151,587732703409799306,176.40957641601562,8.176641464233398,11:45:38.30,+08:10:35.9,original,Er
198183,587735742073929937,227.5260009765625,37.76726531982422,15:10:06.24,+37:46:02.2,original,Ei
198380,587741533306618147,132.51617431640625,19.67606544494629,08:50:03.88,+19:40:33.8,original,Sc?t
198417,587739153894211871,128.30934143066406,23.280109405517575,08:33:14.24,+23:16:48.4,original,Ser
198483,587742062673723451,160.58177185058594,21.692365646362305,10:42:19.63,+21:41:32.5,extra,SBb?t
198603,588023046940459328,137.35922241210938,19.384048461914062,09:09:26.21,+19:23:02.6,original,Er
198658,587733605342904735,250.40415954589844,36.90005874633789,16:41:37.00,+36:54:00.2,original,Ec
198677,587736478136992080,238.11712646484372,7.686275959014893,15:52:28.11,+07:41:10.6,original,Ei
198694,587738372206035249,119.2904052734375,19.14523124694824,07:57:09.70,+19:08:42.8,original,Sb?m
198744,587726016688029810,199.3878173828125,3.613470315933228,13:17:33.08,+03:36:48.5,original,Sc
198814,587728879270494342,163.23745727539062,3.930487632751465,10:52:56.99,+03:55:49.8,original,SBc?m
198966,587731185133420606,7.368696689605713,-0.9913116097450256,00:29:28.49,+00:59:28.7,stripe82,Ei
199081,587732701797875804,173.33956909179688,6.791771411895752,11:33:21.50,+06:47:30.4,original,Er
199113,587730848499368674,316.2286376953125,0.9235662221908568,21:04:54.87,+00:55:24.8,stripe82,Er
199170,587731889503338581,175.6208038330078,56.26435089111328,11:42:28.99,+56:15:51.7,original,Er
199219,587731869632757872,174.60385131835938,54.807247161865234,11:38:24.92,+54:48:26.1,original,Sb
199254,587741490908430489,167.33819580078125,29.39961814880371,11:09:21.17,+29:23:58.6,original,Er
199542,587734691960783028,135.2519073486328,7.2472639083862305,09:01:00.46,+07:14:50.2,original,Er
199578,587738196653769140,122.6952896118164,56.94997787475586,08:10:46.87,+56:56:59.9,original,Ec
199610,588848898823094453,143.8698272705078,-0.933767795562744,09:35:28.76,+00:56:01.6,original,Sb
199661,587731185659674782,343.10888671875,-0.4313421547412872,22:52:26.13,+00:25:52.8,stripe82,Sc?t
199727,587739457228570786,228.8212890625,23.71663856506348,15:15:17.11,+23:42:59.9,original,Ei
199830,588017703998783627,167.228271484375,12.181615829467772,11:08:54.79,+12:10:53.8,original,Sc?t
199940,587742012761571480,219.9906463623047,17.78247833251953,14:39:57.76,+17:46:56.9,original,Sc?t
200033,588017705089761471,207.67550659179688,12.657109260559082,13:50:42.12,+12:39:25.6,original,Ec
200131,587732483293315228,208.08897399902344,47.56181335449219,13:52:21.35,+47:33:42.5,original,Sc?t
200184,587745243630469272,155.7330322265625,17.2309627532959,10:22:55.93,+17:13:51.5,original,Sc
200290,587735665569890413,194.797607421875,56.49296188354492,12:59:11.43,+56:29:34.7,original,SBc?m
200497,587732135375929449,149.21014404296875,46.40075302124024,09:56:50.43,+46:24:02.7,original,Ei
200557,588017567629967476,167.80517578125,12.849690437316896,11:11:13.24,+12:50:58.9,original,Ei
200629,587742191517761790,189.97608947753903,25.86207771301269,12:39:54.26,+25:51:43.5,original,SBb+t
200635,587738564407198150,126.32613372802734,7.379714965820312,08:25:18.27,+07:22:47.0,original,Ei
200716,587731886277066871,133.1841583251953,43.65813446044922,08:52:44.20,+43:39:29.3,original,Er
200837,587733604263854377,238.77354431152344,45.38167190551758,15:55:05.65,+45:22:54.0,original,Er
200846,588016878828519617,129.04693603515625,27.124267578125,08:36:11.26,+27:07:27.4,original,Sc?m
200860,587733081883279495,170.8036346435547,55.11504364013672,11:23:12.87,+55:06:54.2,original,SBc1t
200953,587736543628230791,213.76370239257807,9.81628131866455,14:15:03.29,+09:48:58.6,original,Ser
201164,588010135727177899,131.4092559814453,48.24250030517578,08:45:38.22,+48:14:33.0,original,Ec
201365,587742889972924631,245.09243774414065,50.109256744384766,16:20:22.19,+50:06:33.3,original,Ei
201393,588017978902446189,212.1973876953125,36.80950164794922,14:08:47.37,+36:48:34.2,original,Sc?t
201394,587735239570423962,146.8511962890625,37.084571838378906,09:47:24.29,+37:05:04.5,original,Ei
201463,588017948289925314,219.01084899902344,37.00534439086914,14:36:02.60,+37:00:19.2,original,Ec
201507,587730021716394306,216.26373291015625,5.7705078125,14:25:03.30,+05:46:13.8,original,Sb
201544,587742628517904607,206.20751953125,16.405797958374023,13:44:49.80,+16:24:20.9,original,Er
201569,588017977824903297,201.2667694091797,38.01541519165039,13:25:04.02,+38:00:55.5,extra,Er
201574,587736975275000025,236.96055603027344,24.3756103515625,15:47:50.53,+24:22:32.2,extra,Sc
201605,588023668636778605,188.55859375,19.448719024658203,12:34:14.06,+19:26:55.4,original,Er
201644,587732702334681134,173.23300170898438,7.296713352203369,11:32:55.92,+07:17:48.2,original,Ei
201794,587741421640614075,136.33665466308594,23.1727352142334,09:05:20.80,+23:10:21.8,original,SBb2l
201812,587742774563373137,191.20823669433597,17.43742561340332,12:44:49.98,+17:26:14.7,original,Er
201896,587732135912865899,149.06666564941406,46.86234664916992,09:56:16.00,+46:51:44.4,original,Sc2m
201966,588017977830342859,216.21902465820312,34.86323165893555,14:24:52.57,+34:51:47.6,original,Ei
201971,587735662622802192,149.3959503173828,37.270503997802734,09:57:35.03,+37:16:13.8,original,Er
202071,587728931340026079,127.85173797607422,43.09429168701172,08:31:24.42,+43:05:39.5,original,Ei
202285,587725505021412017,259.7374572753906,57.85063552856445,17:18:56.99,+57:51:02.3,original,Er
202351,587742062141898944,173.14515686035156,22.50564384460449,11:32:34.84,+22:30:20.3,original,Ei
202418,588017705080258670,185.3321533203125,13.63607120513916,12:21:19.72,+13:38:09.9,original,Sc?m
202430,587728879806120088,160.3326873779297,4.188316345214844,10:41:19.84,+04:11:17.9,original,Er
202484,587722982828736774,214.1382293701172,-0.293205589056015,14:16:33.18,+00:17:35.5,original,Sb
202521,587739157114781869,143.48355102539062,29.22896385192871,09:33:56.05,+29:13:44.3,original,Ei
202595,588017604681859153,176.94390869140625,44.69131088256836,11:47:46.54,+44:41:28.7,original,Er
202598,587741392112844945,152.29624938964844,28.66459274291992,10:09:11.10,+28:39:52.5,original,Sc?t
202748,587726016686194824,195.22708129882807,3.594709873199463,13:00:54.50,+03:35:41.0,original,Er
202751,587725041172021321,194.50770568847656,-1.8484740257263184,12:58:01.85,-01:50:54.5,original,Ei
202772,587742593084686475,208.63104248046875,15.483537673950195,13:54:31.45,+15:29:00.7,original,Er
202826,587732770503327874,147.14332580566406,7.102258205413818,09:48:34.40,+07:06:08.1,extra,Er
202884,587736619863703971,244.9702911376953,25.087570190429688,16:19:52.87,+25:05:15.3,original,Er
202960,587739811570057541,236.18978881835935,18.798429489135746,15:44:45.55,+18:47:54.3,original,Er
202964,587722983904575520,218.81407165527344,0.5637592077255249,14:35:15.38,+00:33:49.5,original,Er
203044,587738067800686834,112.51304626464844,45.46083450317383,07:30:03.13,+45:27:39.0,original,Sb
203110,587739405707903089,183.59750366210935,33.82108688354492,12:14:23.40,+33:49:15.9,original,Sc+t
203217,587735664770678892,217.39817810058597,51.8577766418457,14:29:35.56,+51:51:28.0,original,SBb?m
203489,587735695375139018,205.7405242919922,54.96197891235352,13:42:57.72,+54:57:43.1,extra,Ser
203562,587729387694063839,203.77194213867188,59.19722366333008,13:35:05.27,+59:11:50.0,original,Er
203681,588007004171534494,157.81417846679688,61.66788864135742,10:31:15.40,+61:40:04.4,original,Ei
203699,587735661552730133,159.80490112304688,39.28132629394531,10:39:13.18,+39:16:52.8,original,Er
203972,587732702867751064,164.5004425048828,7.325446605682373,10:58:00.11,+07:19:31.6,original,Er
204097,587726014541529200,201.5885162353516,1.9499815702438357,13:26:21.24,+01:56:59.9,original,Ei
204145,587741490377719919,183.4904937744141,30.11015892028809,12:13:57.72,+30:06:36.6,original,Ei
204186,587739827660914810,205.28456115722656,25.782470703125,13:41:08.29,+25:46:56.9,original,Er
204232,587739648357236853,171.33877563476562,32.426177978515625,11:25:21.31,+32:25:34.2,extra,Sb
204418,587726032787472512,184.6916656494141,2.571059465408325,12:18:46.00,+02:34:15.8,original,Er
204429,588010359612571874,155.8986358642578,4.759953022003174,10:23:35.67,+04:45:35.8,original,Ei
204480,587742015427641464,175.5828857421875,23.28032875061035,11:42:19.89,+23:16:49.2,original,Ei
204490,587733428698218690,225.0089874267578,53.025333404541016,15:00:02.16,+53:01:31.2,original,Er
204499,587722984441118982,218.09979248046875,1.0078235864639282,14:32:23.95,+01:00:28.2,original,Sc
204574,587742014348787833,163.11605834960938,21.2758903503418,10:52:27.85,+21:16:33.2,original,Ei
204592,587742572682936459,164.2718048095703,18.82588005065918,10:57:05.23,+18:49:33.2,extra,Sc?t
204636,588017724406890621,199.67526245117188,6.499814033508301,13:18:42.06,+06:29:59.3,original,Ei
204691,588017110224666737,192.3523101806641,46.452823638916016,12:49:24.55,+46:27:10.2,original,Er
204712,587736525908476061,211.1640167236328,7.464529514312744,14:04:39.36,+07:27:52.3,original,Ei
204854,588018057258926316,210.46624755859372,50.76131057739258,14:01:51.90,+50:45:40.7,original,Sen
204861,587744728761762031,139.63204956054688,16.465293884277344,09:18:31.69,+16:27:55.1,original,Sb
204915,588017566027612234,187.15545654296875,12.167061805725098,12:28:37.31,+12:10:01.4,original,Er
205010,588848898835218595,171.45936584472656,-0.9194220900535583,11:25:50.25,+00:55:09.9,original,Ei
205055,587738568701313189,179.8070068359375,14.47479248046875,11:59:13.68,+14:28:29.3,original,SBb
205096,587735665319018788,246.84323120117188,35.87937545776367,16:27:22.38,+35:52:45.8,original,Ei
205147,587725816426594561,240.04249572753903,52.7925910949707,16:00:10.20,+52:47:33.3,original,Er
205216,587739809951514843,217.2874298095703,23.217063903808597,14:29:08.98,+23:13:01.4,original,Ser
205269,587725551748579434,180.0542755126953,67.59823608398438,12:00:13.03,+67:35:53.6,extra,Sen
205336,587741392105373983,134.53297424316406,22.717042922973636,08:58:07.91,+22:43:01.4,original,Sc
205374,588295841785249872,176.13096618652344,49.69596481323242,11:44:31.43,+49:41:45.5,original,Er
205444,587733399181066274,240.79205322265625,39.56259536743164,16:03:10.09,+39:33:45.3,extra,SBc2t
205501,587742191525101748,208.3471527099609,24.11162567138672,13:53:23.32,+24:06:41.9,original,Er
205528,588017979972190297,201.0229034423828,39.74452972412109,13:24:05.50,+39:44:40.3,original,Er
205579,588017605222400119,188.8568878173828,45.1750373840332,12:35:25.65,+45:10:30.1,original,Er
205597,587738946136047705,154.27870178222656,34.70793914794922,10:17:06.89,+34:42:28.6,original,SBc
205621,588295840713998514,185.0937347412109,49.18803405761719,12:20:22.50,+49:11:16.9,original,Sb
205626,587738409251897473,150.88504028320312,11.54842472076416,10:03:32.41,+11:32:54.3,original,Er
205628,588007005791912114,207.68011474609372,63.98667526245117,13:50:43.23,+63:59:12.0,original,Er
205699,587735343191359665,149.61703491210938,9.791817665100098,09:58:28.09,+09:47:30.5,original,Er
205737,587739407840313463,143.53831481933594,28.23106384277344,09:34:09.20,+28:13:51.8,original,Ser
205770,587741709940097307,134.4967803955078,19.183752059936523,08:57:59.23,+19:11:01.5,original,Sc
205818,588017948273672276,170.63467407226562,41.512237548828125,11:22:32.32,+41:30:44.1,original,Er
205822,587739157109735629,131.97683715820312,24.08391571044922,08:47:54.44,+24:05:02.1,original,SBc4m
205833,587742775099981875,190.6138610839844,18.02653312683105,12:42:27.33,+18:01:35.5,original,Ei
205941,588295841251000447,185.55763244628903,49.64964294433594,12:22:13.83,+49:38:58.7,original,Er
205965,587735666380439731,215.48968505859372,53.840213775634766,14:21:57.52,+53:50:24.8,original,Er
206084,588298664113078408,193.3579864501953,47.95974349975586,12:53:25.92,+47:57:35.1,original,Sb
206101,587726032799138004,211.3940277099609,2.248379230499268,14:05:34.57,+02:14:54.2,original,Sc
206173,587731186729222342,333.5248718261719,0.3846816420555115,22:14:05.97,+00:23:04.9,stripe82,Sb?m
206333,587736619856822394,229.5184783935547,33.410430908203125,15:18:04.43,+33:24:37.6,original,Sc
206417,588017992835530865,200.48583984375,10.71859359741211,13:21:56.60,+10:43:06.9,original,Er
206601,587731522279768243,133.33192443847656,42.33853912353516,08:53:19.66,+42:20:18.7,original,Er
206625,588017625072599181,157.43019104003906,40.388309478759766,10:29:43.25,+40:23:17.9,original,Ser
206642,587738615408427075,152.41836547851562,31.7574520111084,10:09:40.41,+31:45:26.8,extra,Er
206709,587739721383477457,240.7732086181641,18.58523178100586,16:03:05.57,+18:35:06.8,original,Ei
206788,588017979951546486,142.34034729003906,32.69940948486328,09:29:21.68,+32:41:57.9,original,Er
206995,587739845922324730,222.60720825195312,20.971900939941406,14:50:25.73,+20:58:18.8,original,SBc?m
207016,587733440512655522,239.8353271484375,40.99214553833008,15:59:20.48,+40:59:31.7,original,Sc?m
207040,588017948811198592,172.63900756835938,42.121185302734375,11:30:33.36,+42:07:16.3,original,Sb?l
207083,587722982834307485,226.8337860107422,-0.3665082454681396,15:07:20.11,+00:21:59.4,original,Ei
207110,587726033870454992,205.8375244140625,3.239313125610352,13:43:21.01,+03:14:21.5,original,Ei
207249,587728930807480554,138.84568786621094,49.53753280639648,09:15:22.97,+49:32:15.1,original,Ei
207276,588017116662005845,207.57940673828125,46.10846328735352,13:50:19.06,+46:06:30.5,original,Er
207424,588017979964325950,177.52272033691406,40.782623291015625,11:50:05.45,+40:46:57.4,original,Sb
207472,587722983908704602,228.2480010986328,0.4614706933498382,15:12:59.52,+00:27:41.3,original,Er
207477,588017719564042329,163.27066040039062,39.19548416137695,10:53:04.96,+39:11:43.7,original,Ei
207610,587739406249689206,197.05812072753903,33.64643859863281,13:08:13.95,+33:38:47.2,original,Ei
207615,587742775092707418,173.17645263671875,17.67761993408203,11:32:42.35,+17:40:39.4,original,Sc
207703,587736920506040601,240.8369598388672,29.7567138671875,16:03:20.87,+29:45:24.2,original,SBb
207762,587742575915630792,209.52365112304688,17.670265197753906,13:58:05.68,+17:40:13.0,original,SBb
207944,587732582592282826,165.64193725585938,58.770938873291016,11:02:34.06,+58:46:15.4,original,Er
208161,587729229300367496,243.26573181152344,53.17007064819336,16:13:03.78,+53:10:12.3,original,Sen
208181,588298664651718856,199.5065155029297,47.73276519775391,13:18:01.56,+47:43:58.0,original,Er
208206,587729781738242077,258.81787109375,30.786109924316406,17:15:16.29,+30:47:10.0,original,Er
208211,587737810113134745,137.3411865234375,62.2588996887207,09:09:21.88,+62:15:32.0,original,Ei
208212,588017705078489217,181.2007751464844,13.558745384216309,12:04:48.19,+13:33:31.5,original,Ei
208245,587725577497739509,261.0120544433594,62.87785339355469,17:24:02.89,+62:52:40.3,original,Sc2m
208446,588017978346438802,157.0301971435547,36.106693267822266,10:28:07.25,+36:06:24.1,original,Sb?m
208581,587732591177760867,177.89077758789062,60.19404983520508,11:51:33.79,+60:11:38.6,original,Er
208598,588010359076618336,157.90155029296875,4.3831281661987305,10:31:36.37,+04:22:59.3,original,Ser
208686,588017978346111212,156.1085205078125,36.02811813354492,10:24:26.04,+36:01:41.2,original,Er
208715,587742014897717300,192.8204040527344,22.997255325317383,12:51:16.90,+22:59:50.1,original,Ser
208738,588007004183068821,214.62448120117188,61.20658874511719,14:18:29.88,+61:12:23.7,original,Ei
208818,587733410979709075,202.59927368164065,53.66196823120117,13:30:23.83,+53:39:43.1,original,SBc?t
209163,587731872847364218,117.22288513183594,29.88999366760254,07:48:53.49,+29:53:24.0,original,Er
209282,587732470388031532,130.32472229003906,34.03892135620117,08:41:17.93,+34:02:20.1,original,Er
209303,588017991221313680,192.16087341308597,9.744367599487305,12:48:38.61,+09:44:39.7,extra,Er
209419,588017604677664923,163.8080596923828,42.95138549804688,10:55:13.93,+42:57:05.0,original,Ei
209553,587736586038149304,214.60345458984372,39.002071380615234,14:18:24.83,+39:00:07.5,original,Sc
209560,587722981743198320,187.08245849609372,-1.1276696920394895,12:28:19.79,-01:07:39.6,original,Ei
209590,587725552276144307,136.27346801757812,58.632137298583984,09:05:05.63,+58:37:55.7,original,Er
209676,587732484356636821,171.7286834716797,50.0234603881836,11:26:54.88,+50:01:24.5,original,Sd?t
209747,587735696449601691,208.84927368164065,55.20267105102539,13:55:23.83,+55:12:09.6,original,Ei
209795,587735348559544516,148.2467498779297,12.314976692199709,09:52:59.22,+12:18:53.9,original,Ser
209801,588295841784201322,172.50881958007812,49.36103439331055,11:30:02.12,+49:21:39.7,original,Er
209855,587742062169161972,238.55825805664065,14.33883571624756,15:54:13.98,+14:20:19.8,original,Er
209875,587739720296562700,209.37942504882807,27.315195083618164,13:57:31.06,+27:18:54.7,original,Ei
209911,587731520665485659,126.40560150146484,35.71589660644531,08:25:37.34,+35:42:57.2,original,Ei
209959,587742863135735868,172.47898864746094,16.06785774230957,11:29:54.96,+16:04:04.3,original,Sc?m
210028,587741723364229258,204.17404174804688,27.35599899291992,13:36:41.77,+27:21:21.6,original,Ei
210035,587736620397756653,239.11436462402344,29.036157608032227,15:56:27.45,+29:02:10.2,original,Er
210109,587739719763624047,219.129150390625,24.73506546020508,14:36:31.00,+24:44:06.2,original,Er
210241,588017992835661973,200.8466339111328,10.786334991455078,13:23:23.19,+10:47:10.8,original,Ser
210269,587727866720485636,122.22234344482422,41.55288314819336,08:08:53.36,+41:33:10.4,original,Sc2m
210285,587734948057841878,159.09356689453125,10.61276912689209,10:36:22.46,+10:36:46.0,original,Er
210382,587741422172700901,125.60167694091795,18.761960983276367,08:22:24.40,+18:45:43.1,original,Ei
210495,587729227683070051,220.39833068847656,62.77313232421875,14:41:35.60,+62:46:23.3,original,Sen
210636,587732054317727967,134.04727172851562,39.81219482421875,08:56:11.35,+39:48:43.9,original,Ec
210646,587742013814341760,169.01193237304688,21.664554595947266,11:16:02.86,+21:39:52.4,original,Sc?t
210691,587736752472916286,250.3319854736328,26.09127426147461,16:41:19.68,+26:05:28.6,original,Er
210702,588010879845204198,208.36038208007807,5.163932800292969,13:53:26.49,+05:09:50.2,original,Er
210973,588011219681935490,239.4378662109375,49.682647705078125,15:57:45.09,+49:40:57.5,original,Er
211082,587735348022477003,147.97402954101562,11.73507595062256,09:51:53.77,+11:44:06.3,original,Sc4m
211141,588016891713945646,159.66915893554688,39.46562957763672,10:38:40.60,+39:27:56.3,original,Sc2t
211182,587736898502983907,246.12901306152344,25.30706214904785,16:24:30.96,+25:18:25.4,original,Sc
211257,588016878823932235,119.86831665039062,20.896774291992188,07:59:28.40,+20:53:48.4,original,Sb
211265,588010358010872036,176.36203002929688,4.01466703414917,11:45:26.89,+04:00:52.8,original,SBb
211318,587742576450470108,204.70196533203125,18.583904266357425,13:38:48.47,+18:35:02.1,original,Ei
211324,587738067273842906,135.54347229003906,64.63964080810547,09:02:10.43,+64:38:22.7,original,Ei
211330,587736542548263131,199.42034912109372,9.814785957336426,13:17:40.88,+09:48:53.2,original,Er
211380,587736586581115158,230.67654418945312,33.61815643310547,15:22:42.37,+33:37:05.4,original,Ei
211491,587739407848636540,164.8839874267578,33.83417892456055,10:59:32.16,+33:50:03.0,original,Er
211493,587732772666015813,182.1383819580078,11.02451515197754,12:08:33.21,+11:01:28.3,original,Sb
211524,587736942524760370,230.7823944091797,31.14064216613769,15:23:07.77,+31:08:26.3,original,Er
211533,587742611876479180,219.59825134277344,15.377373695373535,14:38:23.58,+15:22:38.5,extra,Sc?t
211592,587731511547265227,53.642051696777344,-1.0315451622009275,03:34:34.09,-01:01:53.6,stripe82,Sb
211642,588017109681701022,172.27359008789062,45.64913558959961,11:29:05.66,+45:38:56.9,original,Sb
211715,588016840709832934,127.79670715332033,26.40125274658203,08:31:11.21,+26:24:04.5,original,Sc?t
211798,587728879805595835,159.17410278320312,4.193540096282959,10:36:41.78,+04:11:36.7,original,Ei
211823,587736524833423693,208.2100830078125,6.816333293914795,13:52:50.42,+06:48:58.8,original,Sb
211854,587739844307517489,212.38807678222656,22.025659561157227,14:09:33.14,+22:01:32.4,original,Ei
211891,587741830192824572,161.99130249023438,23.915573120117188,10:47:57.91,+23:54:56.1,original,SBb?l
211984,588297864178499774,134.45492553710938,34.5629768371582,08:57:49.18,+34:33:46.7,original,Ei
212007,587735344262283515,143.10845947265625,9.599165916442873,09:32:26.03,+09:35:57.0,original,Ei
212019,587736545779384612,236.87144470214844,4.1238274574279785,15:47:29.15,+04:07:25.8,original,Sb2l
212026,588018055666860585,254.1305694580078,24.64039421081543,16:56:31.34,+24:38:25.4,original,Ei
212034,587739810491203801,224.14215087890625,21.8623161315918,14:56:34.12,+21:51:44.3,original,Ei
212096,588015507657654295,357.46563720703125,-1.2277203798294067,23:49:51.75,-01:13:39.8,stripe82,Sc?t
212142,587742775093887071,176.0940704345703,17.793535232543945,11:44:22.58,+17:47:36.7,original,Ei
212216,588010359085793464,179.04013061523438,4.881663799285889,11:56:09.63,+04:52:54.0,original,SBc?t
212362,587735347493863683,167.22158813476562,13.642266273498535,11:08:53.18,+13:38:32.2,original,Ec
212526,587729777990500666,235.82884216308597,-1.2294224500656128,15:43:18.92,-01:13:45.9,original,Ec
212665,587726032248373400,179.640380859375,2.0789194107055664,11:58:33.69,+02:04:44.1,original,Er
212932,587739459371597969,218.7039794921875,28.613622665405277,14:34:48.96,+28:36:49.0,original,Er
213094,587729159501185157,189.89801025390625,5.311990737915039,12:39:35.52,+05:18:43.2,original,Sc?t
213221,588017991237959866,230.49270629882807,6.998586654663086,15:21:58.25,+06:59:54.9,original,Ei
213225,588017710977515654,216.734130859375,46.735050201416016,14:26:56.19,+46:44:06.2,original,Ei
213230,587725774532051252,118.6332015991211,43.701210021972656,07:54:31.97,+43:42:04.4,original,Ser
213338,588017979409367197,130.1802215576172,26.50361442565918,08:40:43.25,+26:30:13.0,original,Ser
213443,587741708336365675,150.917236328125,22.823213577270508,10:03:40.14,+22:49:23.6,original,Ei
213473,587738568164704524,180.44590759277344,14.09011459350586,12:01:47.02,+14:05:24.4,original,Er
213551,587742062695547031,214.3790740966797,20.743762969970703,14:17:30.98,+20:44:37.5,original,Sb
213581,587722983896842436,201.1890869140625,0.4678800404071808,13:24:45.38,+00:28:04.4,original,Ei
213611,587739130809680063,217.72821044921875,31.86419677734375,14:30:54.77,+31:51:51.1,original,Sb2t
213646,587732136991260798,163.63177490234375,51.61319732666016,10:54:31.63,+51:36:47.5,original,Sc
